year,ku,kun,status,name,party,party_code,previous,wl,voteshare,age,nocand,rank,vote,eligible,turnout,exp
2000,kanagawa,7,0,"SATO, KUNIOA",JCP,2,0,0,10.2,44,6,5,26861,471374,57.8,3735959
2000,kanagawa,7,0,"HAYAKAWA, HIROTO",jiyu-rengo,10,0,0,1.8,32,6,6,4697,471374,57.8,2110000
2000,kanagawa,8,1,"NAKADA, HIROSHI",mushozokuno,98,3,1,44.5,35,6,1,97402,362645,61.4,4278204
2000,kanagawa,8,0,"EDA, KENJI",LDP,1,0,0,26.9,44,6,2,58787,362645,61.4,11294512
2000,kanagawa,8,0,"YASUDA, SETSUKO",SDP,9,0,0,9.9,53,6,3,21642,362645,61.4,6520689
2000,kanagawa,8,0,"AIDA, MICHIKO",LP,18,0,0,9.1,37,6,4,19991,362645,61.4,2048682
2000,kanagawa,8,0,"OBA, HIROKO",JCP,2,0,0,8.7,39,6,5,18988,362645,61.4,4253938
2000,kanagawa,8,0,"HARADA, ETSUKO",jiyu-rengo,10,0,0,0.8,37,6,6,1854,362645,61.4,2110000
2000,kanagawa,9,1,"MATSUZAWA, SHIGEFUMI",DPJ,3,3,1,52.6,42,4,1,122551,409858,58.5,11418198
2000,kanagawa,9,0,"OGAWA, EIICHI",LDP,1,0,0,27.9,56,4,2,64981,409858,58.5,7556382
2000,kanagawa,9,0,"IGUCHI, MAMI",JCP,2,0,0,17.1,39,4,3,39751,409858,58.5,4143491
2000,kanagawa,9,0,"TATESAWA, KEIICHI",jiyu-rengo,10,0,0,2.4,49,4,4,5633,409858,58.5,2110000
2000,kanagawa,10,1,"TANAKA, KAZUNORI",LDP,1,2,1,39.6,51,4,1,94183,427193,57.5,9476821
2000,kanagawa,10,1,"NAGAI, EIJI",DPJ,3,3,2,36.9,63,4,2,87775,427193,57.5,12622522
2000,kanagawa,10,0,"KASAGI, TAKASHI",JCP,2,0,0,20.5,53,4,3,48812,427193,57.5,3521220
2000,kanagawa,10,0,"KANEHIRA, KENGO",jiyu-rengo,10,0,0,3,39,4,4,7180,427193,57.5,2110000
2000,kanagawa,11,1,"KOIZUMI, JUNICHIRO",LDP,1,10,1,69,58,3,1,157335,396888,59.4,13828234
2000,kanagawa,11,0,"SAWAKI, YUSUKE",DPJ,3,0,0,18.7,42,3,2,42707,396888,59.4,5208761
2000,kanagawa,11,0,"KOIZUMI, YASUSHI",JCP,2,0,0,12.2,63,3,3,27891,396888,59.4,3793115
2000,kanagawa,12,0,"ESAKI, YOICHIRO",DPJ,3,0,1,28.1,42,5,1,54237,338294,58.4,10131093
2000,kanagawa,12,1,"SAKURAI, IKUZO",LDP,1,1,0,26.3,56,5,2,50814,338294,58.4,11262585
2000,kanagawa,12,0,"HARADA, NAOTAKE",independent,99,0,0,18.9,32,5,3,36414,338294,58.4,12465682
2000,kanagawa,12,0,"ABE, TOMOKO",SDP,9,0,2,18.8,52,5,4,36276,338294,58.4,3969653
2000,kanagawa,12,0,"NUMAKAMI, TSUNEO",JCP,2,0,0,7.9,42,5,5,15293,338294,58.4,4237383
2000,kanagawa,13,1,"AMARI, AKIRA",LDP,1,5,1,45.8,50,5,1,114351,423367,60.7,18093183
2000,kanagawa,13,1,"TOMIZAWA, ATSUHIRO",DPJ,3,1,0,34.8,60,5,2,86879,423367,60.7,16664185
2000,kanagawa,13,0,"NAGASHIMA, YASUO",JCP,2,0,0,8.3,64,5,3,20804,423367,60.7,3509089
2000,kanagawa,13,0,"CHIBA, HIROYO",SDP,9,0,0,8.3,57,5,4,20695,423367,60.7,3222903
2000,kanagawa,13,0,"NAKAMURA, TORUA",jiyu-rengo,10,0,0,2.8,47,5,5,7040,423367,60.7,4656991
2000,kanagawa,14,1,"FUJII, HIROHISA",LP,18,3,1,26.8,68,5,1,71365,471445,57.8,3389336
2000,kanagawa,14,0,"NAKAMOTO, TAEI",LDP,1,1,2,26.4,34,5,2,70195,471445,57.8,18632354
2000,kanagawa,14,0,"HAKARIYA, YOSHIHIRO",DPJ,3,0,0,21.8,55,5,3,58088,471445,57.8,8533985
2000,kanagawa,14,0,"HARA, YOKO",SDP,9,1,2,14.9,25,5,4,39549,471445,57.8,5631764
2000,kanagawa,14,0,"OKUDE, TAKAKO",JCP,2,0,0,10.1,61,5,5,26894,471445,57.8,3165115
2000,kanagawa,15,1,"KONO, TARO",LDP,1,2,1,47.4,37,5,1,120001,430482,60.5,19165114
2000,kanagawa,15,0,"SUZUKI, TAKESHIA",DPJ,3,0,0,22.5,44,5,2,56943,430482,60.5,5206928
2000,kanagawa,15,0,"YAMANAKA, ETSUKO",SDP,9,0,0,15.7,54,5,3,39636,430482,60.5,5243771
2000,kanagawa,15,0,"MIKAMI, TADASHI",JCP,2,0,0,9.6,62,5,4,24355,430482,60.5,2903698
2000,kanagawa,15,0,"SHIMIZU, HIROKO",jiyu-rengo,10,0,0,4.7,41,5,5,12012,430482,60.5,5202744
2000,kanagawa,16,1,"KAMEI, YOSHIYUKI",LDP,1,7,1,52.1,64,4,1,99966,336344,59.2,18388698
2000,kanagawa,16,0,"YAMAJO, TAKASHI",DPJ,3,0,0,27.8,37,4,2,53262,336344,59.2,6488339
2000,kanagawa,16,0,"SAKAI, KUNIOA",JCP,2,0,0,11.2,57,4,3,21562,336344,59.2,6000076
2000,kanagawa,16,2,"KOIZUMI, SHINICHI",jiyu-rengo,10,1,0,8.8,52,4,4,16911,336344,59.2,3910788
2000,kanagawa,17,1,"KONO, YOHEI",LDP,1,12,1,56.4,63,3,1,140236,419120,60.9,18526740
2000,kanagawa,17,0,"TSURUNEN, MARUTEI",DPJ,3,0,0,34.3,60,3,2,85227,419120,60.9,6841924
2000,kanagawa,17,0,"SUZUKI, SHINZABURO",JCP,2,0,0,9.3,53,3,3,23019,419120,60.9,2406690
2000,kochi,1,0,"FUKUI, TERU",LDP,1,0,1,31,46,4,1,40765,229581,58.1,6231070
2000,kochi,1,1,"GOTO, MASANORI",DPJ,3,4,2,25.8,61,4,2,33883,229581,58.1,7079298
2000,kochi,1,2,"ISHIDA, NORITOSHI",CGP,5,3,0,24.8,48,4,3,32687,229581,58.1,5262391
2000,kochi,1,0,"URATA, NOBUAKI",JCP,2,0,0,18.4,58,4,4,24241,229581,58.1,2655038
2000,kochi,2,1,"NAKATANI, GEN",LDP,1,4,1,53.8,42,3,1,67312,227432,58,6840073
2000,kochi,2,0,"NAKAMURA, KUMI",DPJ,3,0,0,28,40,3,2,35079,227432,58,6795219
2000,kochi,2,0,"TANIZAKI, HARUYUKI",JCP,2,0,0,18.2,41,3,3,22774,227432,58,2485455
2000,kochi,3,1,"YAMAMOTO, YUJI",LDP,1,4,1,61.3,48,3,1,76726,201473,66.1,12841294
2000,kochi,3,0,"NISHIMURA, SHINICHIRO",SDP,9,0,0,23.3,56,3,2,29147,201473,66.1,4602263
2000,kochi,3,0,"ONISHI, MASASUKE",JCP,2,0,0,15.4,47,3,3,19265,201473,66.1,2559275
2000,kumamoto,1,0,"MATSUNO, YORIHISA",DPJ,3,1,1,46.1,39,3,1,92161,345336,59.3,9012539
2000,kumamoto,1,1,"IWASHITA, EIICHI",LDP,1,1,0,43.4,53,3,2,86817,345336,59.3,12996504
2000,kumamoto,1,0,"KAWAKAMI, SACHIKO",JCP,2,0,0,10.5,42,3,3,21026,345336,59.3,2228106
2000,kumamoto,2,1,"NODA, TAKESHI",CP,30,10,1,60.4,58,4,1,106129,304093,60.7,22400000
2000,kumamoto,2,0,"MATSUNO, NOBUO",DPJ,3,0,0,28.8,49,4,2,50604,304093,60.7,9741199
2000,kumamoto,2,0,"YAMAMOTO, NOBUHIRO",JCP,2,0,0,6.6,36,4,3,11644,304093,60.7,647837
2000,kumamoto,2,0,"KONO, KAYOKO",jiyu-rengo,10,0,0,4.2,48,4,4,7375,304093,60.7,4529950
2000,kumamoto,3,1,"MATSUOKA, TOSHIKATSU",LDP,1,4,1,63.6,55,4,1,109127,256741,69.9,17291240
2000,kumamoto,3,0,"HAMAGUCHI, KAZUHISA",DPJ,3,0,0,30.2,31,4,2,51763,256741,69.9,10093397
2000,kumamoto,3,0,"MASUDA, TAKEHIRO",JCP,2,0,0,4.2,55,4,3,7139,256741,69.9,980565
2000,kumamoto,3,0,"SHIMIZU, MASANORI",jiyu-rengo,10,0,0,2.1,56,4,4,3635,256741,69.9,6157503
2000,kumamoto,4,1,"SONODA, HIROYUKI",LDP,1,5,1,79.2,58,3,1,149156,304056,65.8,8763354
2000,kumamoto,4,0,"WAKAKI, HIROSHI",jiyu-rengo,10,0,0,11.2,34,3,2,21028,304056,65.8,3227221
2000,kumamoto,4,0,"FUKUDA, KEIICHI",JCP,2,0,0,9.7,56,3,3,18188,304056,65.8,241967
2000,kumamoto,5,0,"KANEKO, YASUSHI",independent,99,1,1,34.2,39,7,1,62812,255629,73.4,9811714
2000,kumamoto,5,1,"YAGAMI, MASAYOSHI",LDP,1,2,0,32.1,39,7,2,58874,255629,73.4,8484781
2000,kumamoto,5,0,"KONISHI, TATSUYA",SDP,9,0,0,11.9,48,7,3,21739,255629,73.4,3891323
2000,kumamoto,5,0,"ARAKI, TAKAO",independent,99,0,0,8.4,57,7,4,15492,255629,73.4,22899900
2000,kumamoto,5,0,"NODA, MASAHARU",jiyu-rengo,10,0,0,6.6,54,7,5,12044,255629,73.4,8651618
2000,kumamoto,5,0,"YOSHINAGA, FUJIMUNE",LP,18,0,0,3.9,59,7,6,7153,255629,73.4,2383099
2000,kumamoto,5,0,"HASHIDA, YOSHIAKI",JCP,2,0,0,2.9,44,7,7,5302,255629,73.4,667660
2000,kyoto,1,1,"IBUKI, BUNMEI",LDP,1,6,1,42.1,62,3,1,86490,371351,56.9,17788511
2000,kyoto,1,1,"KOKUTA, KEIJI",JCP,2,3,2,33.4,53,3,2,68493,371351,56.9,6565375
2000,kyoto,1,0,"HISHIDA, KENJI",DPJ,3,0,0,24.5,49,3,3,50256,371351,56.9,6924790
2000,kyoto,2,1,"MAEHARA, SEIJI",DPJ,3,3,1,33.5,38,5,1,52077,276591,57.7,10946940
2000,kyoto,2,0,"YAMAMOTO, NAOHIKO",LDP,1,0,0,30.9,58,5,2,48057,276591,57.7,19133032
2000,kyoto,2,0,"INOUE, SATOSHIA",JCP,2,0,0,26.7,42,5,3,41541,276591,57.7,5669423
2000,kyoto,2,0,"TANIGUCHI, TORU",LP,18,0,0,7.3,28,5,4,11296,276591,57.7,4176134
2000,kyoto,2,0,"TOITA, MASAE",jiyu-rengo,10,0,0,1.7,35,5,5,2691,276591,57.7,3189300
2000,kyoto,3,1,"OKUYAMA, SHIGEHIKO",LDP,1,2,1,36.5,57,4,1,66576,339491,55.4,18738260
2000,kyoto,3,0,"IZUMI, KENTA",DPJ,3,0,0,31.5,25,4,2,57536,339491,55.4,10511490
2000,kyoto,3,0,"HONJO, TAKAO",JCP,2,0,0,24.6,51,4,3,44816,339491,55.4,4968043
2000,kyoto,3,0,"OWAN, MUNENORI",SDP,9,0,0,7.4,59,4,4,13482,339491,55.4,3315572
2000,kyoto,4,1,"NONAKA, HIROMU",LDP,1,7,1,53,74,4,1,121439,389840,60.2,9234192
2000,kyoto,4,0,"KAMINE, SHIRO",JCP,2,0,0,23.9,45,4,2,54646,389840,60.2,6666611
2000,kyoto,4,0,"SAGAWA, KIMIYA",DPJ,3,0,0,15.1,55,4,3,34522,389840,60.2,11586702
2000,kyoto,4,2,"TOYODA, JUNTARO",LP,18,1,0,8.1,50,4,4,18452,389840,60.2,12304632
2000,kyoto,5,1,"TANIGAKI, SADAKAZU",LDP,1,7,1,63.5,55,3,1,109508,268174,66.5,8751937
2000,kyoto,5,0,"YOSHIDA, SAYUMI",JCP,2,0,0,20.3,49,3,2,34952,268174,66.5,5272639
2000,kyoto,5,0,"YANO, MASAHIKO",DPJ,3,0,0,16.2,54,3,3,27897,268174,66.5,11698888
2000,kyoto,6,0,"HISHIDA, YOSHIAKI",LDP,1,1,1,38.2,56,5,1,96082,422379,61.3,18301905
2000,kyoto,6,1,"TAMAKI, KAZUYA",DPJ,3,7,2,35.2,55,5,2,88392,422379,61.3,17499327
2000,kyoto,6,0,"HAMADA, YOSHIYUKI",JCP,2,0,0,18.6,44,5,3,46787,422379,61.3,4955872
2000,kyoto,6,0,"MATSUMURA, TSUTOMU",LP,18,0,0,6,53,5,4,15136,422379,61.3,4127531
2000,kyoto,6,0,"YOTSUI, TAKESHI",jiyu-rengo,10,0,0,2,58,5,5,5056,422379,61.3,4895357
2000,mie,1,1,"KAWASAKI, JIRO",LDP,1,6,1,50.9,52,4,1,104484,304467,69.8,15833666
2000,mie,1,1,"NAKAI, HIROSHI",LP,18,8,2,37.3,58,4,2,76673,304467,69.8,19631647
2000,mie,1,0,"KOMADA, TAKUICHI",JCP,2,0,0,10.3,64,4,3,21158,304467,69.8,2338741
2000,mie,1,0,"HAYASHI, KENJIA",jiyu-rengo,10,0,0,1.5,27,4,4,3097,304467,69.8,2110000
2000,mie,2,1,"NAKAGAWA, MASAHARU",DPJ,3,2,1,57.4,49,3,1,111410,307476,64.6,20309897
2000,mie,2,0,"IBI, KENJO",LDP,1,0,0,36.3,46,3,2,70488,307476,64.6,.
2000,mie,2,0,"MAEGAKI, TADASHI",JCP,2,0,0,6.3,51,3,3,12291,307476,64.6,2509037
2000,mie,3,1,"OKADA, KATSUYA",DPJ,3,4,1,54.2,46,3,1,117868,316444,70,11758424
2000,mie,3,0,"HIRATA, KOICHI",LDP,1,0,0,37.8,51,3,2,82222,316444,70,7506587
2000,mie,3,0,"HOSHINO, RITSUKO",JCP,2,0,0,8.1,49,3,3,17547,316444,70,2519221
2000,mie,4,1,"TAMURA, NORIHISA",LDP,1,2,1,62.8,35,3,1,97276,236985,67.1,15472594
2000,mie,4,0,"KISHIDA, KENGO",DPJ,3,0,0,27.7,45,3,2,42890,236985,67.1,12080231
2000,mie,4,0,"OKANO, EMI",JCP,2,0,0,9.5,48,3,3,14789,236985,67.1,2424770
2000,mie,5,1,"FUJINAMI, TAKAO",independent,99,10,1,46.2,67,3,1,85254,301489,64.5,11805970
2000,mie,5,0,"YAMAMURA, TAKESHI",DPJ,3,1,2,44.5,43,3,2,82222,301489,64.5,9267844
2000,mie,5,0,"KUROKI, KIYOHARU",JCP,2,0,0,9.3,46,3,3,17168,301489,64.5,3139505
2000,miyagi,1,0,"KONNO, AZUMA",DPJ,3,1,1,42,52,4,1,88864,385251,56.6,7254752
2000,miyagi,1,1,"AICHI, KAZUO",LDP,1,8,0,34.9,62,4,2,73839,385251,56.6,14789432
2000,miyagi,1,0,"ENDO, IKUKO",JCP,2,0,0,13.4,51,4,3,28281,385251,56.6,2772525
2000,miyagi,1,0,"OKITA, KATSUO",SDP,9,0,0,9.7,55,4,4,20416,385251,56.6,8920358
2000,miyagi,2,0,"KAMATA, SAYURI",DPJ,3,1,1,47.8,35,3,1,99498,388924,55.8,12769405
2000,miyagi,2,1,"NAKANO, MASASHI",LDP,1,1,0,42.2,52,3,2,87949,388924,55.8,10394176
2000,miyagi,2,0,"TSUDA, NOBUKATSU",JCP,2,0,0,10,58,3,3,20914,388924,55.8,2166516
2000,miyagi,3,1,"MITSUZUKA, HIROSHI",LDP,1,10,1,52,72,4,1,84278,279131,60.3,12419755
2000,miyagi,3,0,"KOYAMA, KATSUHIRO",DPJ,3,0,0,25.2,43,4,2,40896,279131,60.3,9960043
2000,miyagi,3,0,"HORI, MAKOTO",LP,18,0,0,13.9,33,4,3,22501,279131,60.3,15376480
2000,miyagi,3,0,"KATO, MIKIO",JCP,2,0,0,8.9,36,4,4,14429,279131,60.3,1603797
2000,miyagi,4,1,"ITO, SOICHIRO",LDP,1,13,1,57.5,76,3,1,104711,313142,59.9,9751288
2000,miyagi,4,0,"SAKUNAMI, YUKINO",DPJ,3,0,0,27.4,34,3,2,49973,313142,59.9,7981860
2000,miyagi,4,0,"SATO, MICHIKO",JCP,2,0,0,15.1,58,3,3,27478,313142,59.9,2220295
2000,miyagi,5,1,"AZUMI, JUN",DPJ,3,1,1,47.2,38,3,1,69459,232381,64.4,12064887
2000,miyagi,5,0,"DOI, KIMIO",LDP,1,0,0,46.4,56,3,2,68237,232381,64.4,10345952
2000,miyagi,5,0,"HARA, NOBUO",JCP,2,0,0,6.4,58,3,3,9355,232381,64.4,1558983
2000,miyagi,6,1,"OISHI, MASAMITSU",DPJ,3,5,1,37.7,55,5,1,59588,246228,65.4,9692217
2000,miyagi,6,0,"SATO, KYUICHIRO",LDP,1,0,0,28.2,50,5,2,44629,246228,65.4,10011533
2000,miyagi,6,0,"KANNO, TETSUO",SDP,9,1,2,26,51,5,3,41170,246228,65.4,8601253
2000,miyagi,6,0,"HAGA, YOSHIAKI",JCP,2,0,0,4.7,58,5,4,7427,246228,65.4,1709072
2000,miyagi,6,0,"ITO, TOMOMI",independent,99,0,0,3.4,38,5,5,5448,246228,65.4,561723
2000,miyazaki,1,1,"NAKAYAMA, NARIAKI",LDP,1,4,1,42.9,57,5,1,91472,326887,66.2,21073661
2000,miyazaki,1,2,"YONEZAWA, TAKASHI",DPJ,3,7,0,35.6,60,5,2,75761,326887,66.2,12207891
2000,miyazaki,1,0,"TOYAMA, RYOJI",SDP,9,0,0,11.6,51,5,3,24791,326887,66.2,7049986
2000,miyazaki,1,0,"KAWAGOE, HIROKI",independent,99,0,0,6.2,52,5,4,13108,326887,66.2,9959298
2000,miyazaki,1,0,"NODA, AKIO",JCP,2,0,0,3.7,40,5,5,7974,326887,66.2,1483095
2000,miyazaki,2,1,"ETO, TAKAMI",LDP,1,9,1,66.6,75,4,1,131725,302031,67.7,23350229
2000,miyazaki,2,0,"NAGAHAMA, EMIKO",DPJ,3,0,0,24.2,58,4,2,47833,302031,67.7,7048497
2000,miyazaki,2,0,"SHIOTSUKI, MITSURU",JCP,2,0,0,6.5,67,4,3,12829,302031,67.7,1953802
2000,miyazaki,2,0,"KOHATA, YUTAKA",jiyu-rengo,10,0,0,2.8,44,4,4,5533,302031,67.7,4172862
2000,miyazaki,3,1,"MOCHINAGA, KAZUMI",LDP,1,5,1,52.2,72,4,1,103729,297053,68.3,21429039
2000,miyazaki,3,0,"FURUKAWA, YOSHIHISA",independent,99,0,0,39.8,34,4,2,79081,297053,68.3,4580032
2000,miyazaki,3,0,"NUKUMIZU, TAKEO",JCP,2,0,0,6.6,64,4,3,13006,297053,68.3,2795712
2000,miyazaki,3,0,"KUWAE, HIDEAKI",jiyu-rengo,10,0,0,1.4,64,4,4,2717,297053,68.3,4096569
2000,nagano,1,1,"KOSAKA, KENJI",LDP,1,4,1,48.7,54,3,1,127010,425298,63,9608953
2000,nagano,1,0,"KANAKUBO, YOSHIKAZU",DPJ,3,0,0,31.2,43,3,2,81289,425298,63,12386062
2000,nagano,1,0,"NAKANO, SANAE",JCP,2,0,0,20.1,52,3,3,52445,425298,63,3223859
2000,nagano,2,1,"MURAI, JIN",LDP,1,5,1,38,63,4,1,95046,384473,66.5,18675049
2000,nagano,2,0,"SHIMOJO, MITSU",DPJ,3,0,0,32.7,44,4,2,81710,384473,66.5,12653412
2000,nagano,2,0,"YAMAGUCHI, WAKAKO",SDP,9,1,2,18.2,65,4,3,45584,384473,66.5,10751999
2000,nagano,2,0,"SHIMIZU, KEIJI",JCP,2,0,0,11.1,48,4,4,27858,384473,66.5,4931648
2000,nagano,3,1,"HATA, TSUTOMU",DPJ,3,11,1,61.2,64,4,1,163382,396292,69,13728974
2000,nagano,3,0,"IWASAKI, TADAOA",LDP,1,1,2,25.1,57,4,2,67002,396292,69,6146068
2000,nagano,3,0,"NAKAZAWA, KENICHI",JCP,2,0,0,12.8,62,4,3,34110,396292,69,2807336
2000,nagano,3,0,"HOSOYA, TOKIO",independent,99,0,0,0.9,51,4,4,2276,396292,69,30975
2000,nagano,4,0,"GOTO, SHIGEYUKI",DPJ,3,1,1,43.8,44,3,1,78397,250770,72.7,19950775
2000,nagano,4,1,"OGAWA, HAJIME",LDP,1,3,0,40.7,61,3,2,72772,250770,72.7,17314729
2000,nagano,4,1,"KIJIMA, HIDEO",JCP,2,3,2,15.5,53,3,3,27661,250770,72.7,5152213
2000,nagano,5,1,"MIYASHITA, SOHEI",LDP,1,8,1,57,72,3,1,120337,291352,74,20624592
2000,nagano,5,0,"KATO, TAKASHI",DPJ,3,0,0,26.4,50,3,2,55736,291352,74,10049677
2000,nagano,5,0,"OTSUBO, ISAMU",JCP,2,0,0,16.6,61,3,3,35141,291352,74,6188093
2000,nagasaki,1,1,"TAKAKI, YOSHIAKI",DPJ,3,4,1,33.8,54,5,1,76798,357351,64.8,8658530
2000,nagasaki,1,1,"KURANARI, MASAKAZU",LDP,1,1,0,28.7,48,5,2,65183,357351,64.8,24254298
2000,nagasaki,1,2,"NISHIOKA, TAKEO",LP,18,11,0,27.9,64,5,3,63248,357351,64.8,16769879
2000,nagasaki,1,0,"TERADA, YOSHINORI",JCP,2,0,0,7.4,45,5,4,16714,357351,64.8,1755103
2000,nagasaki,1,0,"KIKUMURA, RYUKO",jiyu-rengo,10,0,0,2.3,50,5,5,5158,357351,64.8,9632797
2000,nagasaki,2,1,"KYUMA, FUMIO",LDP,1,7,1,75.8,59,3,1,154517,332715,64.1,13611533
2000,nagasaki,2,0,"EGASHIRA, MANABU",JCP,2,0,0,16.5,61,3,2,33572,332715,64.1,2064975
2000,nagasaki,2,0,"KOMAI, MASAKI",jiyu-rengo,10,0,0,7.7,52,3,3,15648,332715,64.1,6298481
2000,nagasaki,3,1,"TORASHIMA, KAZUO",LDP,1,5,1,49.8,72,5,1,76794,215439,73.6,10256368
2000,nagasaki,3,2,"YAMADA, MASAHIKO",LP,18,2,2,27.2,58,5,2,41995,215439,73.6,25690655
2000,nagasaki,3,0,"INUZUKA, TADASHI",DPJ,3,0,0,18.5,45,5,3,28589,215439,73.6,8702919
2000,nagasaki,3,0,"HISANO, MASAYOSHI",JCP,2,0,0,3.7,61,5,4,5759,215439,73.6,1220637
2000,nagasaki,3,0,"OKINO, YUTAKA",jiyu-rengo,10,0,0,0.7,46,5,5,1079,215439,73.6,7411765
2000,nagasaki,4,0,"KITAMURA, SEIGO",independent,99,1,1,35.6,53,5,1,66515,286201,67.4,7126734
2000,nagasaki,4,1,"MIYAJIMA, DAISUKE",LDP,1,1,0,33.5,37,5,2,62595,286201,67.4,6948528
2000,nagasaki,4,0,"IMAGAWA, MASAMI",SDP,9,1,2,21.3,52,5,3,39808,286201,67.4,13150620
2000,nagasaki,4,0,"YAMASHITA, CHIAKI",JCP,2,0,0,5.2,52,5,4,9757,286201,67.4,1226084
2000,nagasaki,4,0,"AKAGI, ISSEI",jiyu-rengo,10,0,0,4.4,44,5,5,8312,286201,67.4,13675082
2000,nara,1,0,"MORIOKA, MASAHIRO",LDP,1,1,1,44.1,57,4,1,73851,291217,59.5,14694568
2000,nara,1,0,"MABUCHI, SUMIO",DPJ,3,0,0,32.7,39,4,2,54684,291217,59.5,14825167
2000,nara,1,0,"SATO, MASAMICHI",JCP,2,0,0,19.3,50,4,3,32337,291217,59.5,3379717
2000,nara,1,0,"MUKAI, HIROMU",jiyu-rengo,10,0,0,3.8,64,4,4,6401,291217,59.5,4648651
2000,nara,2,1,"TAKI, MAKOTO",LDP,1,2,1,42.4,61,4,1,71146,294417,59.1,8733725
2000,nara,2,0,"NAKAMURA, TETSUJI",DPJ,3,1,2,38,28,4,2,63707,294417,59.1,7478840
2000,nara,2,0,"ITO, MASAAKIA",JCP,2,0,0,15.8,58,4,3,26546,294417,59.1,2452615
2000,nara,2,0,"OKAI, YASUHIRO",jiyu-rengo,10,0,0,3.8,42,4,4,6418,294417,59.1,4718645
2000,nara,3,1,"OKUNO, SEISUKE",LDP,1,13,1,42.1,86,4,1,68695,282425,60.8,15783145
2000,nara,3,0,"FUKUOKA, TOMOMI",DPJ,3,0,0,30.6,44,4,2,50003,282425,60.8,6575041
2000,nara,3,0,"UEDA, MUNENORI",SDP,9,1,2,14.4,34,4,3,23466,282425,60.8,8133492
2000,nara,3,0,"MASAKI, ATSUSHI",JCP,2,0,0,13,28,4,4,21201,282425,60.8,1396532
2000,nara,4,1,"TANOSE, RYOTARO",LDP,1,3,1,50.1,56,3,1,93108,277197,68.8,21392202
2000,nara,4,1,"MAEDA, TAKESHI",DPJ,3,4,0,43.4,62,3,2,80674,277197,68.8,19848659
2000,nara,4,0,"TAMURA, MIKIO",JCP,2,0,0,6.4,47,3,3,11969,277197,68.8,2461569
2000,niigata,1,1,"YOSHIDA, ROKUZAEMON",LDP,1,2,1,43.2,60,4,1,98952,390637,60.4,17547644
2000,niigata,1,2,"SEKIYAMA, NOBUYUKI",DPJ,3,4,0,35.1,66,4,2,80544,390637,60.4,8854328
2000,niigata,1,0,"IWASAKI, SHUNSUKE",SDP,9,0,0,11.4,63,4,3,26215,390637,60.4,4017171
2000,niigata,1,0,"KAWAMATA, SACHIO",JCP,2,0,0,10.3,45,4,4,23581,390637,60.4,3088423
2000,niigata,2,0,"KONDO, MOTOHIKO",independent,99,1,1,49.1,46,4,1,123811,343250,75.9,11196575
2000,niigata,2,1,"SAKURAI, SHIN",LDP,1,6,0,39.7,67,4,2,100220,343250,75.9,17300084
2000,niigata,2,0,"MURAYAMA, FUMIHIKO",JCP,2,0,0,9.6,65,4,3,24172,343250,75.9,1439922
2000,niigata,2,0,"KAWAHARA, ISAMU",independent,99,0,0,1.6,61,4,4,4009,343250,75.9,1206022
2000,niigata,3,1,"INABA, YAMATO",LDP,1,3,1,51.2,56,4,1,111819,328259,68.7,7914302
2000,niigata,3,2,"SHIRASAWA, SABURO",LP,18,1,0,26.3,59,4,2,57409,328259,68.7,9689183
2000,niigata,3,0,"KURAMOCHI, HACHIRO",SDP,9,0,0,15.7,57,4,3,34320,328259,68.7,8521941
2000,niigata,3,0,"INAGAKI, KEIZO",JCP,2,0,0,6.9,63,4,4,15045,328259,68.7,2059295
2000,niigata,4,1,"KURIHARA, HIROHISA",LDP,1,3,1,33.2,53,4,1,72604,318199,70.3,11894875
2000,niigata,4,0,"KIKUTA, MAKIKO",LP,18,0,0,32,30,4,2,69910,318199,70.3,11707897
2000,niigata,4,1,"SAKAGAMI, TOMIO",DPJ,3,3,0,26.5,73,4,3,58008,318199,70.3,11121852
2000,niigata,4,0,"MUTO, MOTOMI",JCP,2,0,0,8.3,43,4,4,18069,318199,70.3,1647128
2000,niigata,5,1,"TANAKA, MAKIKO",LDP,1,3,1,68.6,56,3,1,137866,285130,72.8,6065761
2000,niigata,5,2,"MEGURO, KICHINOSUKE",SDP,9,1,0,25,66,3,2,50208,285130,72.8,4279914
2000,niigata,5,0,"KATO, EIJI",JCP,2,0,0,6.4,69,3,3,12827,285130,72.8,3689685
2000,niigata,6,2,"TSUTSUI, NOBUTAKA",DPJ,3,2,1,49.3,55,3,1,119734,307175,80.3,7653946
2000,niigata,6,1,"SHIRAKAWA, KATSUHIKO",LDP,1,6,0,47.1,55,3,2,114404,307175,80.3,9747697
2000,niigata,6,0,"ABE, MASAYOSHI",JCP,2,0,0,3.7,55,3,3,8935,307175,80.3,2361916
2000,oita,1,0,"KUGIMIYA, BAN",DPJ,3,1,1,47,52,4,1,96223,308414,67.5,14033060
2000,oita,1,1,"ETO, SEIICHIB",LDP,1,3,0,46,52,4,2,94094,308414,67.5,13567093
2000,oita,1,0,"DOI, MASAMI",JCP,2,0,0,5.9,60,4,3,12073,308414,67.5,2689467
2000,oita,1,0,"KAMEYAMA, NORIAKI",independent,99,0,0,1.1,37,4,4,2252,308414,67.5,5880
2000,oita,2,1,"ETO, SEISHIRO",LDP,1,5,1,54.6,59,4,1,92242,229187,75.1,12989003
2000,oita,2,0,"SHIGENO, YASUMASA",SDP,9,1,2,41.2,58,4,2,69532,229187,75.1,11901314
