year,ku,kun,status,name,party,party_code,previous,wl,voteshare,age,nocand,rank,vote,eligible,turnout,exp,party
2000,hokkaido,4,1,"SATO, SHIZUO",,1,4,1,42.9,58,3,1,88825,323930,65.7,10629695,LDP
2000,hokkaido,4,2,"IKEDA, RYUICHIA",,3,1,0,39.5,55,3,2,81805,323930,65.7,20288779,DPJ
2000,hokkaido,4,0,"KOTOSAKA, TEIKO",,2,0,0,17.5,64,3,3,36257,323930,65.7,3627676,JCP
2000,hokkaido,5,1,"MACHIMURA, NOBUTAKA",,1,6,1,46.0,55,4,1,123680,423362,65.4,21105706,LDP
2000,hokkaido,5,0,"KOBAYASHI, CHIYOMI",,3,0,0,31.4,31,4,2,84631,423362,65.4,16358912,DPJ
2000,hokkaido,5,0,"MIYAUCHI, SATOSHI",,2,0,0,13.0,37,4,3,35006,423362,65.4,3094710,JCP
2000,hokkaido,5,0,"ONO, KENTARO",,18,0,0,9.6,38,4,4,25845,423362,65.4,8080429,LP
2000,hokkaido,6,1,"SASAKI, HIDENORI",,3,4,1,39.9,65,4,1,70680,293826,61.3,17726831,DPJ
2000,hokkaido,6,2,"IMAZU, HIROSHI",,1,2,0,38.9,53,4,2,68781,293826,61.3,10566786,LDP
2000,hokkaido,6,0,"MASHITA, NORIKO",,2,0,0,12.1,43,4,3,21376,293826,61.3,3672888,JCP
2000,hokkaido,6,0,"NISHIKAWA, MASAHITO",,18,0,0,9.1,31,4,4,16104,293826,61.3,10180732,LP
2000,hokkaido,7,1,"KANETA, EIKO",,1,3,1,49.2,57,3,1,94290,272433,71.9,21828219,LDP
2000,hokkaido,7,0,"SAKURABA, YASUKI",,3,0,0,44.6,58,3,2,85553,272433,71.9,12223336,DPJ
2000,hokkaido,7,0,"MASHIKO, MASATADA",,2,0,0,6.2,54,3,3,11889,272433,71.9,2915156,JCP
2000,hokkaido,8,1,"HACHIRO, YOSHIO",,3,4,1,47.3,52,3,1,123638,422516,63.5,13733785,DPJ
2000,hokkaido,8,1,"SATO, KOKO",,1,11,0,42.7,72,3,2,111551,422516,63.5,14213957,LDP
2000,hokkaido,8,0,"HARADA, YUKO",,2,0,0,10.1,51,3,3,26345,422516,63.5,4239217,JCP
2000,hokkaido,9,1,"HATOYAMA, YUKIO",,3,5,1,45.5,53,3,1,131500,423561,69.6,16206426,DPJ
2000,hokkaido,9,0,"IWAKURA, HIROFUMI",,1,1,2,44.6,50,3,2,128975,423561,69.6,27179308,LDP
2000,hokkaido,9,0,"TAZAWA, YUICHI",,2,0,0,10.0,34,3,3,28840,423561,69.6,3574617,JCP
2000,hokkaido,10,1,"KODAIRA, TADAMASA",,3,4,1,48.2,58,3,1,106221,320900,70.5,14745119,DPJ
2000,hokkaido,10,0,"YAMASHITA, TAKAFUMI",,1,0,0,39.6,47,3,2,87196,320900,70.5,8203631,LDP
2000,hokkaido,10,0,"TANAKA, YUMIO",,2,0,0,12.2,56,3,3,26875,320900,70.5,5158903,JCP
2000,hokkaido,11,1,"NAKAGAWA, SHOICHI",,1,6,1,57.7,46,3,1,112297,286607,69.2,20427639,LDP
2000,hokkaido,11,0,"IDETA, MOTOKO",,3,0,0,29.6,53,3,2,57486,286607,69.2,12062566,DPJ
2000,hokkaido,11,0,"ASANUMA, FUTAE",,2,0,0,12.7,45,3,3,24717,286607,69.2,3137470,JCP
2000,hokkaido,12,1,"TAKEBE, TSUTOMU",,1,4,1,53.2,59,3,1,100502,270876,71.0,19190135,LDP
2000,hokkaido,12,2,"NAGAI, TETSUO",,3,1,0,39.3,50,3,2,74163,270876,71.0,13224555,DPJ
2000,hokkaido,12,0,"MURAGUCHI, TERUMI",,2,0,0,7.5,64,3,3,14109,270876,71.0,3141177,JCP
2000,hokkaido,13,1,"KITAMURA, NAOTO",,1,5,1,46.9,52,5,1,86567,290199,65.2,24605343,LDP
2000,hokkaido,13,0,"NAKANO, HIROKO",,3,0,0,30.2,41,5,2,55732,290199,65.2,15758496,DPJ
2000,hokkaido,13,1,"WANIBUCHI, TOSHIYUKI",,18,1,0,13.6,63,5,3,25169,290199,65.2,18716450,LP
2000,hokkaido,13,0,"SHIBUYA, HAJIME",,2,0,0,8.7,53,5,4,16055,290199,65.2,3592678,JCP
2000,hokkaido,13,0,"KATO, SHINICHI",,100,0,0,0.6,32,5,5,1071,290199,65.2,1005789,others
2000,hyogo,1,1,"ISHII, HAJIME",,3,9,1,34.9,65,4,1,62431,328379,56.6,7929074,DPJ
2000,hyogo,1,1,"SUNADA, KEISUKE",,1,2,2,34.8,66,4,2,62166,328379,56.6,9186686,LDP
2000,hyogo,1,0,"FUJIMATSU, MAMORU",,2,0,0,25.9,41,4,3,46303,328379,56.6,2745965,JCP
2000,hyogo,1,0,"TOKUDA, KYOZO",,10,0,0,4.4,29,4,4,7806,328379,56.6,2747425,jiyu-rengo
2000,hyogo,2,1,"AKABA, KAZUYOSHI",,5,2,1,43.3,42,3,1,79750,350787,57.4,11073657,CGP
2000,hyogo,2,0,"HIRAMATSU, JUNKO",,2,0,0,36.2,50,3,2,66820,350787,57.4,3699760,JCP
2000,hyogo,2,0,"SAKURAI, YOSHIO",,10,0,0,20.5,44,3,3,37762,350787,57.4,4064386,jiyu-rengo
2000,hyogo,3,1,"DOI, RYUICHI",,3,3,1,36.5,61,5,1,66547,320218,58.7,11483296,DPJ
2000,hyogo,3,0,"IGAWA, HIROMITSU",,1,0,0,27.5,58,5,2,50036,320218,58.7,9848649,LDP
2000,hyogo,3,2,"OKAZAKI, HIROMI",,21,2,0,19.1,49,5,3,34809,320218,58.7,5518300,NJSP
2000,hyogo,3,0,"MATSUMOTO, KATSUO",,2,0,0,11.7,55,5,4,21307,320218,58.7,3126366,JCP
2000,hyogo,3,0,"TAGAWA, TOYOAKI",,10,0,0,5.2,36,5,5,9471,320218,58.7,5878887,jiyu-rengo
2000,hyogo,4,1,"INOUE, KIICHI",,30,5,1,64.9,68,3,1,143441,408776,57.7,18889984,CP
2000,hyogo,4,0,"SEO, KAZUSHI",,2,0,0,23.3,41,3,2,51488,408776,57.7,3081156,JCP
2000,hyogo,4,0,"UOI, KENICHI",,10,0,0,11.8,51,3,3,26103,408776,57.7,3617307,jiyu-rengo
2000,hyogo,5,1,"TANI, YOICHI",,1,9,1,42.3,73,5,1,105230,356786,71.4,23616133,LDP
2000,hyogo,5,2,"YOSHIOKA, KENJI",,3,2,0,35.5,62,5,2,88402,356786,71.4,10143095,DPJ
2000,hyogo,5,0,"KAJIWARA, YASUHIRO",,18,0,0,11.9,43,5,3,29540,356786,71.4,15650983,LP
2000,hyogo,5,0,"NISHIMOTO, YOSHIHIRO",,2,0,0,7.4,52,5,4,18348,356786,71.4,3130251,JCP
2000,hyogo,5,0,"SAITO, YOSHIAKI",,10,0,0,2.9,51,5,5,7270,356786,71.4,4437031,jiyu-rengo
2000,hyogo,6,1,"KOIKE, YURIKO",,30,3,1,33.8,47,5,1,84647,447232,57.8,6894014,CP
2000,hyogo,6,0,"ICHIMURA, KOICHIRO",,3,0,0,29.5,35,5,2,73931,447232,57.8,5618940,DPJ
2000,hyogo,6,1,"NAKAGAWA, TOMOKO",,9,2,2,22.3,52,5,3,55788,447232,57.8,6014050,SDP
2000,hyogo,6,0,"MAEDA, ERIKO",,2,0,0,12.3,50,5,4,30887,447232,57.8,2835730,JCP
2000,hyogo,6,0,"ASAKURA, TAEKO",,10,0,0,2.1,56,5,5,5141,447232,57.8,2597425,jiyu-rengo
2000,hyogo,7,1,"DOI, TAKAKO",,9,10,1,62.8,71,4,1,144168,408028,58.8,10115003,SDP
2000,hyogo,7,0,"NODA, KAZUSA",,30,0,0,20.6,26,4,2,47303,408028,58.8,8808123,CP
2000,hyogo,7,0,"KAWAUCHI, KAZUO",,2,0,0,11.4,52,4,3,26209,408028,58.8,2838633,JCP
2000,hyogo,7,0,"MAKINO, SHOKO",,10,0,0,5.2,41,4,4,11831,408028,58.8,3633352,jiyu-rengo
2000,hyogo,8,1,"FUYUSHIBA, TETSUZO",,5,4,1,35.2,63,5,1,75380,380961,57.6,14867583,CGP
2000,hyogo,8,0,"MUROI, KUNIHIKO",,99,0,0,23.4,53,5,2,50246,380961,57.6,6945773,independent
2000,hyogo,8,1,"FUJIKI, YOKO",,2,2,2,20.0,67,5,3,42902,380961,57.6,2718188,JCP
2000,hyogo,8,0,"KITAGAWA, RENKO",,9,1,2,16.7,46,5,4,35740,380961,57.6,8650361,SDP
2000,hyogo,8,0,"MATSUO, MASAO",,10,0,0,4.7,52,5,5,10040,380961,57.6,3469337,jiyu-rengo
2000,hyogo,9,1,"MIYAMOTO, ICHIZO",,1,3,1,33.3,68,5,1,70119,360896,60.1,17029456,LDP
2000,hyogo,9,0,"NISHIMURA, YASUTOSHI",,99,0,0,30.6,37,5,2,64630,360896,60.1,3644212,independent
2000,hyogo,9,0,"FUJIMOTO, KINZO",,3,0,0,24.0,58,5,3,50677,360896,60.1,7525983,DPJ
2000,hyogo,9,0,"ICHIKAWA, YUKIMI",,2,0,0,10.9,62,5,4,22946,360896,60.1,3117211,JCP
2000,hyogo,9,0,"YOSHIMURA, SHUICHI",,10,0,0,1.2,30,5,5,2502,360896,60.1,3116350,jiyu-rengo
2000,hyogo,10,2,"TOKAI, KISABURO",,1,4,1,46.7,52,5,1,93554,334006,61.9,22967183,LDP
2000,hyogo,10,0,"TSUJI, YASUHIRO",,3,0,0,28.1,44,5,2,56316,334006,61.9,10521726,DPJ
2000,hyogo,10,1,"SHIOTA, SUSUMU",,18,5,2,13.8,74,5,3,27721,334006,61.9,9241656,LP
2000,hyogo,10,0,"OSUGI, TETSUO",,2,0,0,8.7,52,5,4,17508,334006,61.9,2458459,JCP
2000,hyogo,10,0,"NAKAJIMA, JUNKO",,10,0,0,2.6,48,5,5,5146,334006,61.9,2816175,jiyu-rengo
2000,hyogo,11,0,"MATSUMOTO, TAKEAKI",,3,1,1,47.4,41,4,1,101566,369949,59.5,4451885,DPJ
2000,hyogo,11,1,"TOIDA, TORU",,1,1,0,40.9,48,4,2,87624,369949,59.5,14227101,LDP
2000,hyogo,11,0,"KOIKE, KAZUYA",,2,0,0,8.4,54,4,3,18056,369949,59.5,2043050,JCP
2000,hyogo,11,0,"HATTORI, CHIAKI",,10,0,0,3.3,40,4,4,7119,369949,59.5,3025175,jiyu-rengo
2000,hyogo,12,0,"YAMAGUCHI, TSUYOSHI",,99,1,1,47.5,45,4,1,104060,311398,71.7,13443308,independent
2000,hyogo,12,1,"KOMOTO, SABURO",,1,1,0,45.0,49,4,2,98629,311398,71.7,22014817,LDP
2000,hyogo,12,0,"OTA, KIYOYUKI",,2,0,0,6.0,45,4,3,13088,311398,71.7,2232140,JCP
2000,hyogo,12,0,"YAMAGUCHI, AYUMU",,10,0,0,1.5,27,4,4,3263,311398,71.7,3116175,jiyu-rengo
2000,ibaragi,1,1,"AKAGI, NORIHIKO",,1,3,1,59.0,41,5,1,132229,400269,57.9,8383919,LDP
2000,ibaragi,1,0,"SATO, YUMI",,3,0,0,23.7,31,5,2,53184,400269,57.9,8387339,DPJ
2000,ibaragi,1,0,"TAKASAWA, KATSUICHI",,9,0,0,8.3,57,5,3,18573,400269,57.9,5716716,SDP
2000,ibaragi,1,0,"TATANI, TAKEO",,2,0,0,7.7,48,5,4,17246,400269,57.9,2422739,JCP
2000,ibaragi,1,0,"GUNJI, TAKAO",,10,0,0,1.3,54,5,5,2968,400269,57.9,6637435,jiyu-rengo
2000,ibaragi,2,1,"NUKAGA, FUKUSHIRO",,1,6,1,67.2,56,3,1,135296,345364,59.8,13055554,LDP
2000,ibaragi,2,0,"TOKOI, YOSHIHARU",,3,0,0,27.2,44,3,2,54698,345364,59.8,14295532,DPJ
2000,ibaragi,2,0,"YOKOKURA, TATSUSHI",,2,0,0,5.6,61,3,3,11354,345364,59.8,2328802,JCP
2000,ibaragi,3,1,"HANASHI, NOBUYUKI",,1,12,1,47.8,71,4,1,97972,363441,58.3,7930232,LDP
2000,ibaragi,3,0,"KOIZUMI, TOSHIAKI",,3,1,2,38.7,43,4,2,79230,363441,58.3,12177811,DPJ
2000,ibaragi,3,0,"UENO, TAKASHI",,2,0,0,10.1,35,4,3,20755,363441,58.3,.,JCP
2000,ibaragi,3,0,"MIYAZAKI, HISATSUNE",,99,0,0,3.4,52,4,4,6867,363441,58.3,1532371,independent
2000,ibaragi,4,0,"KAJIYAMA, HIROSHI",,1,1,1,83.4,44,2,1,139817,295726,59.6,10930461,LDP
2000,ibaragi,4,0,"OOWADA, KIICHI",,2,0,0,16.6,73,2,2,27927,295726,59.6,2414511,JCP
2000,ibaragi,5,1,"OHATA, AKIHIRO",,3,4,1,45.7,52,4,1,65995,235371,62.4,13557827,DPJ
2000,ibaragi,5,1,"OKABE, HIDEO",,1,1,0,43.2,71,4,2,62375,235371,62.4,13531201,LDP
2000,ibaragi,5,0,"MUTO, HIROMITSU",,18,0,0,5.7,56,4,3,8177,235371,62.4,4781388,LP
2000,ibaragi,5,0,"OSONE, KATSUMASA",,2,0,0,5.4,57,4,4,7773,235371,62.4,2017119,JCP
2000,ibaragi,6,1,"NIWA, YUYA",,1,8,1,56.5,56,4,1,125581,397106,57.4,12000168,LDP
2000,ibaragi,6,0,"IGARASHI, HIROKO",,3,0,0,23.1,56,4,2,51292,397106,57.4,9342293,DPJ
2000,ibaragi,6,1,"FUTAMI, NOBUAKI",,18,8,0,11.7,65,4,3,26091,397106,57.4,7275614,LP
2000,ibaragi,6,0,"KOMATSU, TOYOMASA",,2,0,0,8.6,52,4,4,19110,397106,57.4,2404009,JCP
2000,ibaragi,7,1,"NAKAMURA, KISHIRO",,99,9,1,44.1,51,5,1,88095,310270,66.1,8132817,independent
2000,ibaragi,7,0,"TANAKA, KATSUYA",,99,0,0,26.0,47,5,2,51824,310270,66.1,21075490,independent
2000,ibaragi,7,0,"NAGAOKA, YOJI",,99,0,0,18.2,49,5,3,36307,310270,66.1,15518102,independent
2000,ibaragi,7,0,"NOMURA, ITSUO",,18,0,0,6.4,58,5,4,12749,310270,66.1,5410623,LP
2000,ibaragi,7,0,"INABA, NOBUTOSHI",,2,0,0,5.3,38,5,5,10579,310270,66.1,2708418,JCP
2000,ishikawa,1,0,"HASE, HIROSHI",,1,1,1,48.8,39,3,1,107179,349000,64.0,12999909,LDP
2000,ishikawa,1,1,"OKUDA, KEN",,3,2,2,45.7,41,3,2,100392,349000,64.0,12095626,DPJ
2000,ishikawa,1,0,"SATO, MASAYUKIB",,2,0,0,5.5,32,3,3,11988,349000,64.0,383774,JCP
2000,ishikawa,2,1,"MORI, YOSHIRO",,1,11,1,64.4,62,3,1,142457,304948,74.5,10798934,LDP
2000,ishikawa,2,1,"ICHIKAWA, YASUO",,18,2,2,30.6,58,3,2,67756,304948,74.5,13128771,LP
2000,ishikawa,2,0,"NISHIMURA, HIROSHI",,2,0,0,4.9,45,3,3,10859,304948,74.5,953970,JCP
2000,ishikawa,3,1,"KAWARA, TSUTOMU",,1,10,1,72.4,63,4,1,133667,280089,68.3,7082668,LDP
2000,ishikawa,3,0,"IKEDA, KENZABURO",,3,0,0,21.5,31,4,2,39687,280089,68.3,9199178,DPJ
2000,ishikawa,3,0,"SAKAMOTO, HIROSHIA",,2,0,0,4.4,36,4,3,8176,280089,68.3,1462066,JCP
2000,ishikawa,3,0,"TANEBE, HIDEYUKI",,10,0,0,1.7,33,4,4,3123,280089,68.3,4496205,jiyu-rengo
2000,iwate,1,1,"TATSUSO, TAKUYA",,18,2,1,43.0,36,5,1,74835,266040,66.2,17442744,LP
2000,iwate,1,1,"TAMAZAWA, TOKUICHIRO",,1,7,0,37.7,62,5,2,65597,266040,66.2,9687444,LDP
2000,iwate,1,0,"GOTO, YURIKO",,9,0,0,9.9,51,5,3,17309,266040,66.2,8692219,SDP
2000,iwate,1,0,"SATO, RYUGORO",,2,0,0,5.3,59,5,4,9261,266040,66.2,2908346,JCP
2000,iwate,1,0,"FUJIKURA, KIKUJI",,3,0,0,4.0,56,5,5,6964,266040,66.2,7605574,DPJ
2000,iwate,2,1,"SUZUKI, SHUNICHI",,1,4,1,58.7,47,4,1,119022,313565,66.1,19091628,LDP
2000,iwate,2,2,"KUDO, KENTARO",,18,2,2,26.5,57,4,2,53743,313565,66.1,11843900,LP
2000,iwate,2,0,"HATTA, MICHITAKA",,9,0,0,9.6,44,4,3,19567,313565,66.1,10674724,SDP
2000,iwate,2,0,"NISHIYAMA, TSUYOSHIB",,2,0,0,5.2,47,4,4,10493,313565,66.1,2288578,JCP
2000,iwate,3,0,"KIKAWADA, TORU",,18,1,1,30.9,46,7,1,58776,265150,73.5,19699549,LP
2000,iwate,3,2,"NAKAMURA, RIKI",,99,1,0,27.5,38,7,2,52368,265150,73.5,8905176,independent
2000,iwate,3,2,"SHIGA, SETSU",,1,8,0,16.1,67,7,3,30623,265150,73.5,12731386,LDP
2000,iwate,3,1,"SASAKI, YOHEI",,30,1,0,10.5,58,7,4,20000,265150,73.5,16856399,CP
2000,iwate,3,0,"KUMAGAI, SHUJI",,3,0,0,8.1,40,7,5,15483,265150,73.5,6631983,DPJ
2000,iwate,3,0,"KIKUCHI, YUKIO",,2,0,0,5.5,41,7,6,10414,265150,73.5,2960322,JCP
2000,iwate,3,0,"KATO, TADASHI",,99,0,0,1.5,67,7,7,2846,265150,73.5,738618,independent
2000,iwate,4,1,"OZAWA, ICHIRO",,18,11,1,59.7,58,4,1,119099,282948,71.8,15012463,LP
2000,iwate,4,0,"KIMURA, YUKIHIRO",,9,0,0,18.8,40,4,2,37417,282948,71.8,8070563,SDP
2000,iwate,4,0,"IGATA, KOICHI",,1,0,0,14.5,34,4,3,28926,282948,71.8,7229693,LDP
2000,iwate,4,0,"SAKAMOTO, RYOKO",,2,0,0,7.0,52,4,4,14051,282948,71.8,2921290,JCP
2000,kagawa,1,0,"HIRAI, TAKUYA",,99,1,1,45.5,42,4,1,85578,298520,64.8,25530255,independent
2000,kagawa,1,1,"FUJIMOTO, TAKAO",,1,10,0,33.0,69,4,2,62065,298520,64.8,16422888,LDP
2000,kagawa,1,2,"KATO, SHIGEAKI",,9,1,0,14.7,53,4,3,27733,298520,64.8,4981818,SDP
2000,kagawa,1,0,"MATSUBARA, AKIO",,2,0,0,6.7,44,4,4,12667,298520,64.8,2040520,JCP
2000,kagawa,2,1,"KIMURA, YOSHIOC",,1,5,1,53.6,52,4,1,84030,274932,59.8,20594751,LDP
2000,kagawa,2,2,"MANABE, MITSUHIRO",,3,1,0,33.8,60,4,2,53015,274932,59.8,10784452,DPJ
2000,kagawa,2,0,"MATSUMURA, HISASHI",,2,0,0,7.4,59,4,3,11532,274932,59.8,2065547,JCP
2000,kagawa,2,0,"INOZUKA, TAKESHI",,99,0,0,5.3,32,4,4,8265,274932,59.8,880947,independent
2000,kagawa,3,1,"ONO, YOSHINORI",,1,5,1,59.9,64,3,1,90690,252829,62.2,18679230,LDP
2000,kagawa,3,0,"OKUDA, KENJI",,9,0,0,25.0,55,3,2,37759,252829,62.2,4013418,SDP
2000,kagawa,3,0,"SHIRAKAWA, YOKO",,2,0,0,15.1,34,3,3,22887,252829,62.2,2046263,JCP
2000,kagoshima,1,1,"YASUOKA, OKIHARU",,1,8,1,47.8,61,3,1,87729,322298,58.2,11044412,LDP
2000,kagoshima,1,1,"KAWAUCHI, HIROSHI",,3,2,2,42.9,38,3,2,78684,322298,58.2,22093690,DPJ
2000,kagoshima,1,0,"IWAIZAKO, MITSUHARU",,2,0,0,9.3,57,3,3,17023,322298,58.2,1311982,JCP
2000,kagoshima,2,2,"TOKUDA, TORAO",,10,3,1,50.3,62,3,1,102233,278463,74.4,26973809,jiyu-rengo
2000,kagoshima,2,1,"SONODA, SHUKO",,1,1,0,44.9,43,3,2,91162,278463,74.4,11831661,LDP
2000,kagoshima,2,0,"YAMAGUCHI, HARUKI",,2,0,0,4.8,47,3,3,9744,278463,74.4,1243723,JCP
2000,kagoshima,3,1,"MIYAJI, KAZUAKI",,1,4,1,72.1,59,3,1,127315,271016,67.0,18056532,LDP
2000,kagoshima,3,0,"OZONO, SHOJI",,3,0,0,19.0,42,3,2,33590,271016,67.0,8499167,DPJ
2000,kagoshima,3,0,"MURAYAMA, SATORU",,2,0,0,8.9,52,3,3,15651,271016,67.0,773151,JCP
2000,kagoshima,4,1,"OZATO, SADATOSHI",,1,8,1,63.0,69,3,1,113144,269415,68.0,19403107,LDP
2000,kagoshima,4,1,"HAMADA, KENICHI",,9,2,0,32.9,49,3,2,59184,269415,68.0,7454102,SDP
2000,kagoshima,4,0,"KAWANAMI, TAKAYUKI",,2,0,0,4.1,64,3,3,7377,269415,68.0,1043763,JCP
2000,kagoshima,5,1,"YAMANAKA, SADANORI",,1,16,1,60.6,78,5,1,110962,257689,72.7,20257853,LDP
2000,kagoshima,5,0,"HASHIGUCHI, RYOICHI",,10,0,0,20.6,50,5,2,37779,257689,72.7,14285337,jiyu-rengo
2000,kagoshima,5,0,"KAJIHARA, HIRONORI",,3,0,0,9.7,52,5,3,17769,257689,72.7,4154985,DPJ
2000,kagoshima,5,0,"HIRANO, HANTEN",,18,0,0,5.2,62,5,4,9449,257689,72.7,11735735,LP
2000,kagoshima,5,0,"FUKUHARA, SHUICHI",,2,0,0,3.8,52,5,5,7029,257689,72.7,944584,JCP
2000,kanagawa,1,1,"SATO, KENICHIRO",,3,4,1,40.1,53,5,1,91578,395693,59.5,7205320,DPJ
2000,kanagawa,1,1,"MATSUMOTO, JUN",,1,1,0,35.5,50,5,2,81245,395693,59.5,14016794,LDP
2000,kanagawa,1,0,"MUNAKATA, TAKASHI",,2,0,0,12.4,55,5,3,28411,395693,59.5,3806290,JCP
2000,kanagawa,1,0,"IIJIMA, HIROSHI",,18,0,0,10.4,37,5,4,23783,395693,59.5,4728973,LP
2000,kanagawa,1,0,"MATSUDA, KIYOSHI",,10,0,0,1.6,51,5,5,3593,395693,59.5,2990434,jiyu-rengo
2000,kanagawa,2,1,"SUGA, YOSHIHIDE",,1,2,1,42.3,51,3,1,95960,403608,58.8,12989766,LDP
2000,kanagawa,2,0,"OIDE, AKIRA",,3,1,2,41.2,49,3,2,93434,403608,58.8,10373489,DPJ
2000,kanagawa,2,0,"YUKAWA, MIWAKO",,2,0,0,16.5,48,3,3,37485,403608,58.8,3146430,JCP
2000,kanagawa,3,1,"OKONOGI, HACHIRO",,1,3,1,29.3,35,6,1,61016,375084,56.7,17623360,LDP
2000,kanagawa,3,0,"KATO, NAOHIKO",,3,0,0,26.6,63,6,2,55389,375084,56.7,6384059,DPJ
2000,kanagawa,3,1,"NISHIKAWA, TOMOO",,100,1,0,19.9,51,6,3,41429,375084,56.7,13638469,others
2000,kanagawa,3,0,"OMACHI, TETSUYA",,2,0,0,14.2,41,6,4,29546,375084,56.7,3594684,JCP
2000,kanagawa,3,0,"KAMACHI, SHIGENORI",,18,0,0,7.4,53,6,5,15478,375084,56.7,.,LP
2000,kanagawa,3,0,"KIMURA, SAYOKO",,10,0,0,2.7,50,6,6,5613,375084,56.7,2110000,jiyu-rengo
2000,kanagawa,4,0,"OISHI, HISAKO",,3,1,1,37.6,63,7,1,73979,315650,64.0,4721515,DPJ
2000,kanagawa,4,1,"IIJIMA, TADAYOSHI",,1,1,0,26.7,55,7,2,52468,315650,64.0,10191971,LDP
2000,kanagawa,4,0,"TAKANO, YOSHIHIRO",,10,0,0,18.6,52,7,3,36528,315650,64.0,13097881,jiyu-rengo
2000,kanagawa,4,0,"TANAKA, YOSHIHIKO",,2,0,0,10.2,61,7,4,20127,315650,64.0,3707325,JCP
2000,kanagawa,4,0,"SAKAI, FUMIHIKO",,99,0,0,4.6,46,7,5,8969,315650,64.0,6611488,independent
2000,kanagawa,4,0,"KAWAKAMI, MASATOSHI",,99,0,0,1.3,41,7,6,2549,315650,64.0,1313085,independent
2000,kanagawa,4,0,"ATSUMI, KAZUYA",,99,0,0,1.0,42,7,7,1896,315650,64.0,2466546,independent
2000,kanagawa,5,1,"TANAKA, KEISHU",,3,4,1,51.9,62,3,1,128010,412607,61.6,13127012,DPJ
2000,kanagawa,5,0,"SUZUKI, ISSEI",,1,0,0,28.5,58,3,2,70343,412607,61.6,20580275,LDP
2000,kanagawa,5,1,"OMORI, TAKESHI",,2,2,2,19.5,55,3,3,48146,412607,61.6,2845049,JCP
2000,kanagawa,6,1,"IKEDA, MOTOHISA",,3,3,1,34.2,59,5,1,77169,366231,62.6,10699547,DPJ
2000,kanagawa,6,1,"UEDA, ISAMU",,5,3,2,23.1,41,5,2,52175,366231,62.6,18189585,CGP
2000,kanagawa,6,0,"SATO, SHIGERU",,99,0,0,20.2,45,5,3,45624,366231,62.6,5551317,independent
2000,kanagawa,6,0,"FUJII, MIDORI",,2,0,0,11.7,44,5,4,26355,366231,62.6,2914439,JCP
2000,kanagawa,6,2,"TSUCHIDA, RYUSHI",,18,2,2,10.8,48,5,5,24444,366231,62.6,6222899,LP
2000,kanagawa,7,1,"SUZUKI, TSUNEO",,1,4,1,32.3,59,6,1,85340,471374,57.8,11314699,LDP
2000,kanagawa,7,0,"SUDO, NOBUHIKO",,3,1,2,30.3,55,6,2,80189,471374,57.8,8085395,DPJ
2000,kanagawa,7,0,"HIDAKA, TAKESHI",,18,1,2,14.3,34,6,3,37827,471374,57.8,8054025,LP
2000,kanagawa,7,0,"ISHIHARA, MAMORU",,9,0,0,11.2,63,6,4,29620,471374,57.8,3693672,SDP
2000,kanagawa,7,0,"SATO, KUNIOA",,2,0,0,10.2,44,6,5,26861,471374,57.8,3735959,JCP
2000,kanagawa,7,0,"HAYAKAWA, HIROTO",,10,0,0,1.8,32,6,6,4697,471374,57.8,2110000,jiyu-rengo
2000,kanagawa,8,1,"NAKADA, HIROSHI",,98,3,1,44.5,35,6,1,97402,362645,61.4,4278204,mushozokuno
2000,kanagawa,8,0,"EDA, KENJI",,1,0,0,26.9,44,6,2,58787,362645,61.4,11294512,LDP
2000,kanagawa,8,0,"YASUDA, SETSUKO",,9,0,0,9.9,53,6,3,21642,362645,61.4,6520689,SDP
2000,kanagawa,8,0,"AIDA, MICHIKO",,18,0,0,9.1,37,6,4,19991,362645,61.4,2048682,LP
2000,kanagawa,8,0,"OBA, HIROKO",,2,0,0,8.7,39,6,5,18988,362645,61.4,4253938,JCP
2000,kanagawa,8,0,"HARADA, ETSUKO",,10,0,0,0.8,37,6,6,1854,362645,61.4,2110000,jiyu-rengo
2000,kanagawa,9,1,"MATSUZAWA, SHIGEFUMI",,3,3,1,52.6,42,4,1,122551,409858,58.5,11418198,DPJ
2000,kanagawa,9,0,"OGAWA, EIICHI",,1,0,0,27.9,56,4,2,64981,409858,58.5,7556382,LDP
2000,kanagawa,9,0,"IGUCHI, MAMI",,2,0,0,17.1,39,4,3,39751,409858,58.5,4143491,JCP
2000,kanagawa,9,0,"TATESAWA, KEIICHI",,10,0,0,2.4,49,4,4,5633,409858,58.5,2110000,jiyu-rengo
2000,kanagawa,10,1,"TANAKA, KAZUNORI",,1,2,1,39.6,51,4,1,94183,427193,57.5,9476821,LDP
2000,kanagawa,10,1,"NAGAI, EIJI",,3,3,2,36.9,63,4,2,87775,427193,57.5,12622522,DPJ
2000,kanagawa,10,0,"KASAGI, TAKASHI",,2,0,0,20.5,53,4,3,48812,427193,57.5,3521220,JCP
2000,kanagawa,10,0,"KANEHIRA, KENGO",,10,0,0,3.0,39,4,4,7180,427193,57.5,2110000,jiyu-rengo
2000,kanagawa,11,1,"KOIZUMI, JUNICHIRO",,1,10,1,69.0,58,3,1,157335,396888,59.4,13828234,LDP
2000,kanagawa,11,0,"SAWAKI, YUSUKE",,3,0,0,18.7,42,3,2,42707,396888,59.4,5208761,DPJ
